age,workclass,education,marital-status,race,sex,hours-per-week,income
37,Private,12,Married,White,Male,50,>50K
37,Private,10,Married,White,Male,45,<=50K
43,Private,10,Married,White,Male,42,<=50K
59,Private,14,Married,White,Female,40,<=50K
39,Private,9,Single,White,Female,40,<=50K
32,Private,10,Single,White,Female,54,<=50K
63,Private,10,Married,White,Male,16,<=50K
45,Private,13,Married,White,Male,60,>50K
?,Private,13,Single,White,Female,40,<=50K
36,?,8,Single,White,Male,35,<=50K
26,Private,9,Single,White,Male,40,<=50K
34,Private,9,Single,White,Female,40,<=50K
41,Private,9,Married,White,Male,40,>50K
26,Private,9,Single,Black,Male,40,<=50K
53,Private,9,Single,White,Female,40,<=50K
33,Private,9,Married,White,Female,35,>50K
46,Private,13,Married,White,Male,50,>50K
79,?,9,Married,Black,Female,30,<=50K
31,Private,9,Married,White,Female,40,<=50K
24,Private,9,Single,White,Male,40,<=50K
57,Public,9,Single,White,Female,62,<=50K
40,Private,9,Single,White,Female,47,<=50K
41,Self-emp,11,Married,Hispanic,Male,84,<=50K
20,Private,10,Single,White,Male,26,<=50K
45,Private,7,Single,Black,Female,40,<=50K
27,Private,11,Single,White,Female,40,<=50K
36,Private,3,Married,White,Male,40,<=50K
30,Private,9,Married,White,Male,40,<=50K
36,Private,13,Married,White,Female,40,>50K
25,Private,9,Married,Hispanic,Male,40,<=50K
30,?,10,Single,White,Female,25,<=50K
31,Private,9,Married,White,Female,40,<=50K
49,Private,9,Married,White,Male,45,>50K
26,Private,7,Single,White,Male,20,<=50K
25,Private,13,Single,White,Male,40,<=50K
29,Private,11,Single,White,Female,40,<=50K
24,Private,10,Single,White,Female,52,<=50K
41,Private,9,Married,White,Male,40,>50K
35,Private,14,Single,White,Male,40,>50K
57,Self-emp,13,Married,White,Female,40,>50K
21,Private,7,Single,White,Female,40,<=50K
29,Private,6,Single,Black,Female,32,<=50K
36,Private,10,Married,White,Male,40,<=50K
20,Private,10,Single,White,Female,25,<=50K
51,Private,13,Married,White,Male,40,>50K
39,Private,7,Married,White,Male,40,<=50K
36,Private,13,Married,White,Male,50,<=50K
40,Self-emp,15,Married,White,Male,70,>50K
61,Private,9,Married,White,Male,50,<=50K
38,Private,15,Married,White,Male,60,<=50K
?,?,10,Single,White,Male,35,<=50K
21,Private,9,Single,White,Female,35,<=50K
40,Private,9,Single,White,Female,40,<=50K
46,Private,6,Married,White,Male,45,<=50K
21,Private,10,Married,White,Male,54,<=50K
35,Self-emp,6,Married,Black,Male,50,<=50K
39,Private,13,Married,White,Male,40,<=50K
38,Self-emp,9,Married,White,Male,60,<=50K
30,Private,9,Single,White,Female,40,<=50K
28,Private,5,Single,Hispanic,Male,40,<=50K
32,Private,13,Married,White,Male,40,>50K
46,Self-emp,11,Married,White,Male,40,>50K
40,Private,11,Married,White,Male,40,<=50K
47,Private,9,Married,Black,Female,40,>50K
44,Private,6,Married,White,Male,40,<=50K
38,Private,9,Married,White,Male,40,<=50K
51,?,9,Married,White,Male,20,>50K
46,Self-emp,13,Married,White,Male,40,>50K
51,Private,16,Married,White,Male,60,>50K
45,Private,16,Married,White,Male,40,>50K
20,Private,10,Single,White,Female,20,<=50K
44,Private,13,Married,White,Male,45,<=50K
33,Private,11,Married,White,Male,45,<=50K
18,Private,9,Single,White,Female,30,<=50K
61,Self-emp,15,Single,White,Male,40,>50K
50,Public,13,Single,White,Female,40,<=50K
47,Public,9,Single,Black,Male,40,<=50K
34,Private,13,Married,White,Male,50,>50K
53,Private,9,Married,Black,Male,60,<=50K
39,Self-emp,10,Married,White,Male,40,<=50K
58,Private,9,Married,White,Male,40,>50K
66,?,9,Married,Black,Male,18,<=50K
26,Private,7,Single,White,Male,50,<=50K
41,Private,3,Married,White,Male,40,<=50K
47,Public,10,Married,White,Male,40,<=50K
31,Private,11,Married,Amer-Indian,Male,40,<=50K
52,Private,10,Married,White,Male,40,>50K
29,Private,12,Married,White,Male,50,>50K
43,Private,5,Single,Black,Female,50,<=50K
42,Public,14,Married,White,Male,40,>50K
35,Private,10,Single,Black,Female,30,<=50K
41,Private,9,Married,White,Male,40,<=50K
34,Private,13,Married,White,Male,60,>50K
52,Self-emp,10,Married,White,Male,40,<=50K
61,Private,10,Married,White,Male,40,<=50K
39,Public,9,Single,White,Male,40,<=50K
19,Private,10,Single,White,Female,25,<=50K
46,Public,13,Married,White,Male,40,>50K
39,Private,10,Single,White,Male,45,<=50K
22,Private,10,Single,White,Male,50,<=50K
30,Public,9,Single,White,Female,40,<=50K
?,Private,11,Single,White,Female,32,<=50K
43,Private,13,Married,White,Male,40,<=50K
37,Private,3,Married,White,Male,36,<=50K
23,Private,12,Single,White,Male,20,<=50K
39,Public,12,Single,White,Male,59,<=50K
54,Private,14,Married,White,Male,40,<=50K
46,Self-emp,10,Married,White,Male,60,<=50K
20,Private,10,Single,White,Female,40,<=50K
50,Self-emp,13,Married,White,Female,50,>50K
17,Private,6,Single,White,Female,15,<=50K
36,Private,9,Married,White,Male,40,<=50K
37,Private,9,Married,White,Male,45,<=50K
53,Private,9,Single,White,Female,38,<=50K
50,Private,9,Married,White,Male,40,>50K
38,Private,9,Married,White,Male,40,<=50K
63,Self-emp,9,Married,White,Male,32,<=50K
53,Private,9,Married,White,Male,50,>50K
40,?,13,Single,White,Female,50,<=50K
?,Self-emp,10,Single,White,Male,50,<=50K
20,Private,9,Single,White,Male,43,<=50K
46,Private,10,Married,Black,Male,40,>50K
28,Private,6,Single,Amer-Indian,Male,40,<=50K
59,Private,14,Single,White,Male,50,<=50K
41,Private,13,Married,White,Male,40,>50K
33,Private,1,Married,White,Male,40,<=50K
56,Private,8,Married,White,Male,40,<=50K
50,Self-emp,9,Married,White,Male,55,>50K
31,Public,13,Single,White,Female,50,<=50K
41,Private,11,Single,White,Male,50,<=50K
38,Private,13,Married,White,Female,40,>50K
25,Public,12,Single,White,Female,40,<=50K
18,?,9,Single,Hispanic,Female,12,<=50K
49,Public,13,Single,Black,Female,40,<=50K
39,Private,10,Single,White,Male,40,<=50K
22,?,10,Single,White,Female,20,<=50K
21,Private,10,Single,White,Female,25,<=50K
35,Private,13,Married,White,Male,40,<=50K
21,?,9,Single,White,Female,40,<=50K
38,Private,9,Married,White,Male,40,>50K
55,Private,4,Married,White,Female,20,<=50K
31,Private,9,Single,White,Male,55,<=50K
17,Self-emp,7,Single,White,Male,20,<=50K
31,Private,13,Married,White,Male,50,>50K
25,Public,13,Single,White,Male,40,<=50K
39,Private,14,Married,White,Male,55,>50K
50,Private,4,Married,White,Male,40,<=50K
38,Public,13,Married,White,Female,20,>50K
50,Private,10,Married,White,Male,60,<=50K
63,Private,6,Married,White,Male,40,<=50K
31,Private,9,Married,White,Male,50,<=50K
23,Private,13,Single,White,Female,40,<=50K
18,Private,10,Single,White,Male,20,<=50K
43,Public,13,Single,White,Female,48,<=50K
34,Private,10,Married,White,Male,50,>50K
18,Private,7,Single,White,Male,35,<=50K
46,Private,9,Married,Black,Male,40,>50K
35,Private,13,Single,White,Female,40,>50K
?,Public,14,Single,White,Female,38,<=50K
59,Private,11,Married,White,Male,40,>50K
31,Private,4,Single,White,Female,30,<=50K
27,Private,9,Single,White,Female,37,<=50K
41,Private,14,Married,White,Male,40,<=50K
42,Private,9,Single,Black,Male,40,<=50K
55,Private,13,Married,White,Male,40,>50K
34,?,9,Single,Black,Female,40,<=50K
44,Private,9,Single,White,Female,40,<=50K
26,Private,13,Single,White,Female,50,<=50K
36,Private,11,Married,White,Female,40,>50K
69,Private,5,Married,White,Male,35,<=50K
33,Private,10,Single,White,Female,40,<=50K
30,Private,11,Married,White,Male,40,<=50K
35,Private,9,Married,White,Female,16,>50K
25,Private,13,Single,White,Female,40,>50K
21,Private,10,Single,Black,Male,40,<=50K
18,Private,7,Single,Black,Male,15,<=50K
35,Self-emp,10,Married,White,Male,60,>50K
20,Private,9,Married,White,Male,50,<=50K
26,Private,14,Married,White,Male,40,<=50K
?,Private,13,Married,White,Male,40,<=50K
31,Private,13,Single,White,Female,36,<=50K
40,Private,15,Married,White,Male,40,>50K
40,Private,9,Single,White,Female,52,<=50K
31,Private,13,Single,White,Female,40,<=50K
32,Self-emp,16,Married,White,Male,40,<=50K
23,Self-emp,10,Single,White,Male,40,<=50K
25,Public,14,Single,White,Male,40,<=50K
37,Private,10,Married,White,Male,50,<=50K
18,Private,10,Single,White,Female,20,<=50K
55,Private,9,Married,White,Female,38,<=50K
52,Private,5,Single,White,Female,40,<=50K
26,Private,9,Single,White,Female,40,<=50K
37,Private,10,Single,White,Male,40,>50K
39,Private,9,Single,White,Female,45,<=50K
62,Self-emp,13,Single,White,Female,40,>50K
19,?,10,Single,White,Female,25,<=50K
47,Private,9,Married,White,Male,45,>50K
51,Public,13,Married,White,Male,40,>50K
55,Private,9,Single,White,Female,40,<=50K
30,Private,9,Married,White,Male,35,<=50K
59,Public,10,Married,White,Male,36,<=50K
45,Self-emp,6,Married,White,Male,65,<=50K
52,Private,10,Married,White,Male,45,>50K
21,Private,9,Single,White,Male,20,<=50K
31,Private,9,Married,White,Male,55,<=50K
29,Private,10,Single,Black,Male,40,<=50K
24,Private,9,Married,White,Male,40,<=50K
17,Private,6,Single,White,Male,24,<=50K
47,Private,9,Single,Black,Female,40,<=50K
46,Private,10,Married,White,Male,50,>50K
32,?,9,Single,White,Female,28,<=50K
34,Private,6,Single,White,Male,44,<=50K
63,Private,8,Married,White,Male,40,<=50K
21,Private,10,Single,White,Male,25,<=50K
18,Private,9,Single,Black,Male,36,<=50K
49,Public,16,Married,White,Male,50,>50K
81,Self-emp,9,Married,White,Female,20,<=50K
36,Self-emp,12,Married,White,Male,40,>50K
47,Private,9,Married,White,Male,40,>50K
36,Private,14,Married,White,Male,50,>50K
39,Self-emp,11,Married,White,Male,60,<=50K
46,Private,13,Single,White,Female,35,<=50K
43,Public,10,Married,White,Female,40,>50K
39,Public,13,Single,White,Female,35,<=50K
29,Private,10,Single,White,Female,40,<=50K
23,Private,9,Single,Black,Female,16,<=50K
57,Private,6,Married,White,Male,43,<=50K
38,Self-emp,9,Single,Black,Female,42,<=50K
25,Private,13,Single,White,Female,40,<=50K
39,Public,10,Married,White,Male,40,<=50K
24,Private,10,Single,Black,Male,40,<=50K
56,Private,14,Married,White,Male,44,>50K
39,Private,8,Single,White,Female,40,<=50K
23,Private,11,Single,White,Female,60,<=50K
17,?,7,Single,Hispanic,Female,20,<=50K
67,Self-emp,9,Single,White,Female,16,<=50K
41,Private,13,Single,Asian,Male,50,<=50K
24,Public,13,Single,White,Female,50,<=50K
51,Private,13,Single,Black,Male,40,>50K
30,Self-emp,9,Single,White,Female,60,<=50K
47,Self-emp,9,Married,White,Male,40,>50K
56,Private,9,Single,White,Male,32,<=50K
51,Private,9,Single,White,Male,38,<=50K
57,Self-emp,10,Married,White,Male,55,<=50K
34,Private,10,Single,White,Female,40,<=50K
24,Private,13,Single,White,Male,40,<=50K
57,Private,9,Married,White,Male,40,<=50K
38,Private,9,Married,White,Male,40,>50K
23,Private,9,Single,White,Female,40,<=50K
35,Private,4,Married,White,Male,40,<=50K
58,Private,9,Married,White,Male,52,<=50K
19,?,9,Single,White,Female,12,<=50K
19,?,4,Single,White,Male,40,<=50K
68,Public,16,Married,White,Male,60,>50K
43,Private,10,Married,White,Male,40,>50K
17,Private,7,Single,White,Female,20,<=50K
53,Public,16,Married,White,Male,50,>50K
37,Self-emp,16,Married,Black,Male,99,>50K
21,?,13,Single,Asian,Male,25,<=50K
63,Private,9,Married,White,Male,40,>50K
31,Private,10,Married,White,Male,50,<=50K
29,Private,9,Married,White,Male,40,<=50K
43,Public,10,Married,White,Male,40,>50K
27,Private,15,Single,White,Female,65,>50K
25,Self-emp,9,Single,White,Male,32,<=50K
28,Private,9,Single,White,Female,40,<=50K
54,Private,9,Single,White,Female,35,<=50K
74,?,10,Married,White,Female,12,<=50K
31,Public,10,Single,Amer-Indian,Female,32,<=50K
23,Private,10,Single,White,Male,48,<=50K
19,Private,13,Single,White,Female,30,<=50K
39,?,1,Married,White,Female,20,<=50K
61,Self-emp,9,Married,White,Female,40,<=50K
59,?,9,Married,White,Female,40,>50K
27,Self-emp,11,Married,White,Female,36,>50K
19,Private,10,Single,Black,Female,20,<=50K
23,?,9,Single,White,Male,40,<=50K
25,Public,9,Single,Amer-Indian,Female,35,<=50K
40,Private,10,Married,White,Male,48,>50K
53,Private,7,Single,White,Female,37,<=50K
32,Private,13,Single,White,Male,45,<=50K
?,Self-emp,16,Married,White,Male,25,>50K
61,Private,4,Married,White,Male,40,<=50K
42,Private,9,Married,White,Male,40,<=50K
17,Private,6,Single,Amer-Indian,Female,20,<=50K
73,Private,9,Married,White,Male,16,<=50K
41,Self-emp,10,Single,White,Male,40,<=50K
23,Private,10,Single,Black,Female,20,<=50K
23,Private,9,Single,White,Female,40,<=50K
65,Private,11,Married,White,Male,15,<=50K
45,Self-emp,9,Married,White,Female,50,<=50K
52,Public,13,Married,Black,Male,40,>50K
24,Public,13,Single,Black,Female,27,<=50K
23,Private,11,Married,White,Male,40,<=50K
30,Private,10,Single,White,Female,40,<=50K
26,Private,13,Single,White,Male,40,<=50K
37,Self-emp,9,Single,White,Male,56,<=50K
17,Private,9,Single,White,Male,40,<=50K
31,Private,9,Married,White,Male,40,<=50K
52,Private,9,Single,White,Female,40,<=50K
63,Private,13,Single,White,Male,27,<=50K
27,Private,9,Single,White,Female,60,<=50K
?,Private,5,Married,White,Male,40,<=50K
71,Self-emp,9,Married,White,Female,35,<=50K
35,Private,13,Married,White,Male,60,<=50K
44,Private,9,Married,White,Female,38,<=50K
36,Private,14,Married,Asian,Male,40,<=50K
22,Private,13,Single,White,Female,20,<=50K
32,Private,9,Married,White,Male,48,<=50K
30,Public,13,Single,White,Female,40,<=50K
60,?,9,Married,White,Male,40,<=50K
25,Private,10,Single,White,Female,40,<=50K
76,Private,4,Married,White,Female,12,<=50K
41,Private,9,Single,White,Male,40,<=50K
26,Private,4,Married,Hispanic,Male,40,<=50K
45,Private,8,Married,Asian,Male,40,<=50K
32,Private,10,Single,White,Female,40,<=50K
22,Private,9,Single,White,Male,40,<=50K
39,Private,13,Married,White,Male,40,>50K
63,Self-emp,13,Single,White,Male,40,<=50K
23,Private,12,Single,White,Female,40,<=50K
61,Private,6,Married,White,Male,40,<=50K
31,Public,11,Married,White,Male,40,<=50K
25,Private,5,Married,White,Male,45,<=50K
33,Private,9,Single,White,Female,40,<=50K
39,Private,9,Married,White,Female,36,<=50K
53,Private,13,Married,Asian,Female,40,<=50K
26,Public,13,Single,White,Female,40,<=50K
21,Private,10,Single,White,Male,32,<=50K
18,Private,9,Single,Black,Male,40,<=50K
34,Private,13,Married,White,Male,60,>50K
44,Public,14,Married,Black,Male,40,>50K
31,Private,9,Single,White,Male,50,<=50K
44,Private,9,Married,White,Male,40,>50K
42,Private,15,Married,White,Male,60,>50K
43,Private,9,Married,White,Male,44,<=50K
33,Private,13,Married,Asian,Male,38,>50K
21,Private,10,Single,Black,Female,30,<=50K
30,Private,9,Married,White,Male,40,>50K
55,Private,9,Married,White,Male,60,<=50K
57,Private,10,Single,White,Female,40,<=50K
?,Private,9,Single,White,Male,50,<=50K
32,Private,9,Married,White,Male,40,>50K
62,Self-emp,13,Married,White,Male,60,>50K
31,Self-emp,13,Single,Black,Male,40,>50K
51,Private,13,Married,White,Male,50,>50K
37,Private,14,Single,White,Female,45,<=50K
45,Private,3,Married,White,Male,38,<=50K
47,Private,10,Married,White,Male,40,<=50K
31,?,9,Single,White,Male,75,<=50K
75,Self-emp,7,Married,White,Male,30,<=50K
43,Private,14,Married,Hispanic,Male,50,<=50K
39,Private,12,Married,White,Male,60,>50K
30,Private,13,Married,White,Male,40,>50K
27,Private,3,Single,White,Male,40,<=50K
44,Private,9,Married,Amer-Indian,Male,40,<=50K
53,Public,14,Single,White,Female,35,>50K
40,Private,13,Married,White,Male,40,<=50K
18,Private,7,Single,White,Female,20,<=50K
33,Private,13,Married,Black,Male,40,<=50K
20,Private,9,Single,White,Male,40,<=50K
38,Private,10,Married,Black,Male,50,<=50K
48,Private,9,Single,White,Female,35,<=50K
46,Self-emp,9,Married,White,Male,40,<=50K
51,Private,9,Married,White,Male,40,<=50K
35,Self-emp,9,Single,White,Female,30,<=50K
24,Private,4,Single,White,Male,40,<=50K
30,Private,10,Single,White,Male,50,<=50K
70,Private,9,Married,White,Male,30,<=50K
26,Private,9,Married,White,Male,44,<=50K
34,Private,9,Married,White,Male,40,<=50K
?,Private,9,Married,White,Male,40,>50K
?,Private,9,Married,White,Female,5,<=50K
37,Public,10,Married,White,Male,40,<=50K
36,Self-emp,10,Single,White,Female,35,<=50K
23,Private,5,Single,White,Female,40,<=50K
28,Private,9,Married,White,Male,40,<=50K
44,Self-emp,10,Married,White,Male,50,>50K
58,Private,9,Single,White,Male,30,<=50K
53,Private,10,Married,White,Male,60,>50K
23,Private,10,Married,White,Male,40,<=50K
26,Private,9,Single,Black,Male,40,<=50K
21,?,10,Married,White,Male,40,<=50K
34,Public,14,Single,White,Female,50,<=50K
43,Private,7,Married,White,Male,40,<=50K
22,Private,10,Single,Black,Male,20,<=50K
41,Private,10,Married,Amer-Indian,Male,50,>50K
36,Private,9,Married,Asian,Male,40,<=50K
41,Public,13,Married,White,Female,20,<=50K
27,Private,9,Single,White,Male,40,<=50K
42,Self-emp,10,Married,White,Male,60,<=50K
27,Private,11,Single,White,Female,35,<=50K
41,Private,9,Single,White,Male,40,<=50K
32,Private,13,Married,Asian,Female,40,>50K
21,Private,10,Single,Asian,Male,20,<=50K
44,Private,13,Married,Black,Male,50,>50K
29,Private,13,Single,White,Male,40,<=50K
19,Self-emp,10,Single,White,Female,22,<=50K
?,Public,10,Single,White,Male,40,<=50K
46,Private,9,Married,White,Male,40,<=50K
38,Private,13,Married,White,Male,55,>50K
43,Private,10,Single,White,Male,48,>50K
54,Self-emp,9,Married,White,Male,50,>50K
38,Private,14,Married,White,Male,60,>50K
18,?,10,Single,White,Male,40,<=50K
50,Private,9,Married,White,Female,40,>50K
30,Private,11,Married,White,Female,36,>50K
30,Private,5,Married,White,Male,40,<=50K
28,Public,9,Single,Amer-Indian,Female,35,<=50K
26,Private,11,Single,White,Female,45,<=50K
37,Public,10,Married,White,Male,43,<=50K
32,Private,9,Married,White,Male,50,>50K
64,Public,14,Married,White,Female,5,>50K
18,Private,9,Single,White,Female,28,<=50K
30,Private,10,Married,White,Male,30,<=50K
36,?,11,Married,White,Female,8,<=50K
18,Private,7,Single,Black,Male,30,<=50K
27,Private,9,Married,White,Male,40,<=50K
49,Private,5,Married,White,Male,40,<=50K
46,Public,9,Married,White,Male,43,>50K
37,Private,9,Married,White,Male,40,<=50K
30,Private,10,Single,White,Male,40,<=50K
29,Private,9,Single,Hispanic,Female,30,<=50K
22,?,9,Single,White,Male,40,<=50K
25,Self-emp,9,Married,White,Male,30,<=50K
38,Private,9,Single,Black,Female,30,<=50K
32,?,13,Single,White,Female,40,<=50K
35,Private,10,Married,White,Male,50,<=50K
56,Private,14,Married,White,Male,80,>50K
29,Private,10,Single,White,Female,40,<=50K
41,Private,9,Married,White,Male,40,<=50K
47,Private,9,Married,White,Male,40,<=50K
23,Private,13,Single,Asian,Female,40,<=50K
46,Self-emp,13,Married,White,Male,45,>50K
28,Public,9,Single,Black,Male,40,<=50K
39,Private,13,Single,White,Female,20,<=50K
42,Self-emp,10,Married,White,Female,50,<=50K
39,Private,9,Married,White,Male,48,>50K
68,?,4,Married,White,Male,30,<=50K
37,Self-emp,13,Married,White,Male,55,>50K
57,Private,15,Single,White,Female,40,<=50K
