state,communityname,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,ViolentCrimesPerPop
36,Lockportcity,0.02,0.35,0.11,0.9,0.03,0.03,0.35,0.47,0.28,0.51,0,0,0.22,0.4,0.05,0.46,0.57,0.39,0.66,0.28,0.25,0.24,0.22,0.23,0.77,0.16,0.23,0.03,0.38,0.3,0.45,0.21,0.48,0.39,0.61,0.44,0.6,0.43,0.5,0.56,0.48,0.53,0.6,0.56,0.61,0.49,0.5,0.02,0.38,0,0,0.05,0.11,0.12,0,0.01,0.01,0.01,0.93,0.05,0.2,0.17,0.36,0.51,0.22,0.53,0.07,0.54,0.5,0.03,0.82,0.46,0.32,0.61,0,0.46,0.06,0.09,0.09,0.09,0.2,0.21,0.22,0.21,0.58,0.28,0.88,0,0,0.06,0.91,0.6,0.86,0.87,0.02,0.24,0.04,0.38
34,Eatontownborough,0.01,0.38,0.24,0.68,0.4,0.08,0.36,0.55,0.35,0.33,0.02,1,0.42,0.68,0.05,0.58,0.37,0.08,0.5,0.43,0.43,0.44,0.34,0.39,0.4,0.31,0.38,0.01,0.12,0.2,0.24,0.42,0.22,0.7,0.25,0.37,0.4,0.49,0.5,0.47,0.44,0.75,0.8,0.9,0.6,0.37,0.48,0.01,0.27,0.01,0.31,0.42,0.56,0.55,0.23,0.27,0.33,0.29,0.74,0.14,0.16,0.14,0.34,0.46,0.29,0.35,0.12,0.75,0,0.03,0.56,0.31,0.06,0.31,0.56,0.03,0.15,0.43,0.42,0.42,0.57,0.53,0.55,0.52,0.42,0.63,0.64,0.03,0,0.31,0.44,0.38,0.46,0.25,0.01,0.19,0.13,0.09
6,SierraMadrecity,0,0.27,0.02,0.88,0.31,0.18,0.18,0.3,0.15,0.49,0.02,1,0.57,0.58,0.57,0.68,0.43,0.15,0.42,0.63,0.68,0.66,0.54,0.28,0.73,0.42,0.52,0,0.13,0.09,0.11,0.65,0.09,0.62,0.21,0.8,0.58,0.43,0.63,0.63,0.33,0.63,0.7,0.81,0.48,0.34,0.39,0,0.07,0.01,0.25,0.34,0.34,0.32,0.16,0.19,0.17,0.15,0.81,0.08,0.13,0.11,0.29,0.38,0.17,0.59,0.11,0.57,0,0.01,0.82,0.53,0.13,0.5,0.29,0.06,0.29,0.89,0.99,1,0.61,0.63,0.75,0.62,0.39,0.62,0.18,0,0,0.26,0.54,0.62,0.86,0.81,0.01,0.3,0.09,0.06
44,Bristoltown,0.02,0.57,0.01,0.99,0.03,0.03,0.55,0.56,0.47,0.54,0.03,1,0.37,0.56,0.24,0.5,0.59,0.27,0.68,0.38,0.31,0.29,0.81,0.78,0.41,0.11,0.34,0.01,0.14,0.65,0.61,0.31,0.46,0.48,0.64,0.44,0.28,0.52,0.25,0.27,0.49,0.81,0.81,0.82,0.8,0.81,0.76,0.01,0.19,0.02,0.19,0.17,0.19,0.21,0.21,0.17,0.17,0.17,0.55,0.41,0.22,0.22,0.49,0.56,0.37,0.63,0.09,0.44,0.5,0.03,0.76,0.58,0.26,0.56,0.29,0.09,0.2,0.38,0.38,0.37,0.3,0.35,0.41,0.38,0.59,0.63,0.65,0,0,0.49,0.49,0.62,0.64,0.57,0.03,0.18,0.14,0.05
55,OakCreekcity,0.02,0.49,0.01,0.96,0.05,0.06,0.4,0.49,0.29,0.24,0.03,1,0.47,0.75,0.26,0.65,0.38,0.17,0.44,0.45,0.35,0.34,0.42,0.13,0.36,0.25,0.31,0,0.04,0.21,0.31,0.24,0.19,0.74,0.73,0.24,0.35,0.37,0.29,0.32,0.56,0.84,0.85,0.87,0.83,0.64,0.69,0,0.09,0,0.15,0.11,0.18,0.16,0.03,0.02,0.03,0.02,0.91,0.04,0.22,0.22,0.54,0.68,0.28,0.67,0.08,0.42,0.5,0.01,0.93,0.59,0,0.29,0.69,0.06,0.15,0.19,0.16,0.14,0.43,0.41,0.46,0.4,0.28,0.34,0.4,0,0,0.08,0.86,0.67,0.83,0.85,0.08,0.06,0.07,0.05
12,Miamicity,0.56,0.49,0.53,0.48,0.04,1,0.33,0.42,0.27,0.54,0.57,1,0.09,0.4,0.17,0.15,0.47,0.89,0.22,0.09,0.16,0.21,0.16,0.11,0.27,0.21,0.31,1,0.83,1,0.94,0.19,0.75,0.31,0.31,0.27,0.86,0.58,0.82,0.87,0.61,0.19,0.12,0.16,0.23,0.43,0.38,0.78,1,1,0.4,0.45,0.47,0.59,1,1,1,1,0,1,0.63,0.52,0.51,0.57,0.52,0.13,1,0.95,0,0.76,0.59,0.15,0.75,0.38,0.48,0.59,0.83,0.16,0.16,0.16,0.24,0.27,0.31,0.26,0.86,0.65,0.43,0.52,0.61,1,0.17,0.44,0.68,0.46,0.1,0.84,0.73,1
21,Ashlandcity,0.02,0.27,0.05,0.96,0.02,0,0.32,0.33,0.21,0.68,0.04,1,0.17,0.2,0.21,0.39,0.74,0.5,0.66,0.23,0.26,0.25,0.25,0.15,0.2,0,0.07,0.04,0.48,0.41,0.52,0.21,0.46,0.16,0.5,0.43,0.53,0.22,0.6,0.6,0.31,0.53,0.55,0.63,0.69,0.25,0.16,0.01,0.12,0,0.42,0.57,0.6,0.56,0.02,0.02,0.02,0.02,0.98,0.02,0.07,0.07,0.29,0.3,0.3,0.59,0.05,0.53,0.5,0.05,0.67,0.58,0.25,0.6,0.29,0.47,0.26,0.05,0.05,0.06,0.05,0.12,0.12,0.12,0.37,0.07,0.25,0.01,0,0.01,0.75,0.68,0.78,0.74,0.03,0.18,0.02,0.21
48,Dentoncity,0.09,0.4,0.19,0.73,0.17,0.16,0.8,0.94,0.91,0.22,0.1,1,0.19,0.7,0.39,0.45,0.26,0.15,0.28,0.32,0.23,0.26,0.17,0.21,0.18,0.2,0.24,0.11,0.55,0.3,0.3,0.59,0.37,0.53,0.26,0.69,0.4,0.8,0.39,0.41,0.44,0.63,0.61,0.69,0.62,0.55,0.57,0.02,0.24,0.03,0.59,0.66,0.8,0.82,0.29,0.29,0.32,0.3,0.81,0.13,0.23,0.16,0.29,0.46,0.25,0.28,0.2,0.66,0,0.16,0.56,0.23,0.17,0.5,0.75,0.41,0.27,0.15,0.15,0.16,0.3,0.29,0.32,0.29,0.92,0.55,0.39,0,0,0.21,0.58,0.2,0.23,0.59,0.15,0.1,0.01,0.29
34,LincolnParkborough,0,0.54,0.02,0.92,0.22,0.06,0.24,0.43,0.2,0.37,0.02,1,0.69,0.88,0.23,0.63,0.3,0.1,0.34,0.66,0.55,0.53,0.64,1,0.47,0.36,0.78,0,0.03,0.31,0.28,0.48,0.19,0.66,0.39,0.27,0.36,0.4,0.38,0.39,0.49,0.77,0.8,0.92,0.76,0.12,0.26,0,0.14,0.01,0.24,0.34,0.43,0.41,0.2,0.25,0.29,0.26,0.71,0.12,0.21,0.21,0.5,0.56,0.28,0.77,0.06,0.5,0.5,0.01,0.87,0.71,0.15,0.47,0.56,0.02,0,0.49,0.46,0.44,0.83,0.74,0.88,0.79,0.51,0.68,0.39,0,0,0.36,0.6,0.56,0.4,0.75,0.02,0.14,0.3,0.04
6,SanBrunocity,0.05,0.44,0.08,0.57,1,0.34,0.31,0.5,0.29,0.33,0.06,1,0.5,0.69,0.22,0.58,0.31,0.21,0.45,0.5,0.45,0.48,0.34,0.25,0.37,0.38,0.48,0.02,0.11,0.19,0.26,0.33,0.22,0.63,0.18,0.27,0.52,0.55,0.53,0.54,0.53,0.68,0.68,0.82,0.66,0.75,0.66,0.01,0.17,0.06,0.31,0.34,0.42,0.47,0.52,0.5,0.57,0.57,0.47,0.31,0.32,0.27,0.45,0.46,0.44,0.55,0.4,0.62,0,0.03,0.88,0.55,0.14,0.22,0.44,0.05,0.23,0.84,0.81,0.78,0.75,0.71,0.85,0.71,0.56,0.74,0.19,0,0,0.72,0.52,0.57,0.62,0.74,0.02,0.51,0.35,0.12
33,Concordcity,0.04,0.37,0.01,0.98,0.04,0.02,0.33,0.49,0.3,0.42,0,0,0.35,0.58,0.15,0.61,0.47,0.17,0.49,0.38,0.37,0.36,0.31,0.22,0.31,0.35,0.4,0.02,0.17,0.18,0.25,0.45,0.38,0.52,0.3,0.63,0.68,0.45,0.6,0.66,0.38,0.61,0.65,0.71,0.51,0.67,0.77,0.01,0.14,0.01,0.17,0.2,0.18,0.2,0.03,0.04,0.03,0.03,0.92,0.03,0.11,0.1,0.32,0.45,0.23,0.47,0.05,0.64,0,0.08,0.61,0.41,0.03,0.36,0.5,0.26,0.33,0.26,0.26,0.25,0.43,0.44,0.49,0.45,0.51,0.66,0.64,0.03,0,0.08,0.54,0.41,0.5,0.53,0.19,0.05,0.05,0.06
42,Columbiaborough,0,0.38,0.08,0.92,0.02,0.04,0.36,0.48,0.3,0.56,0.02,1,0.2,0.46,0,0.42,0.67,0.42,0.53,0.23,0.22,0.22,0.27,0.11,0.18,0.22,0.19,0.01,0.28,0.42,0.68,0.1,0.31,0.5,1,0.19,0.62,0.42,0.54,0.6,0.44,0.5,0.5,0.37,0.59,0.87,0.78,0.01,0.38,0,1,0.9,0.73,0.7,0.05,0.03,0.02,0.02,0.95,0.04,0.2,0.17,0.38,0.47,0.27,0.6,0.07,0.46,0.5,0.01,0.81,0.55,0.92,0.72,0,0.3,1,0.1,0.09,0.08,0.16,0.2,0.22,0.2,0.55,0.43,0.47,0.05,0,0.01,0.98,0.61,0.88,0.91,0,0.37,0.1,0.21
9,Milfordtown,0.06,0.44,0.03,0.96,0.06,0.04,0.32,0.42,0.26,0.46,0.08,1,0.54,0.66,0.15,0.65,0.51,0.13,0.62,0.53,0.48,0.46,0.45,0.29,0.38,0.37,0.5,0.02,0.08,0.21,0.3,0.37,0.33,0.6,0.55,0.36,0.37,0.44,0.41,0.4,0.49,0.77,0.76,0.78,0.7,0.5,0.6,0.01,0.13,0.02,0.2,0.22,0.23,0.23,0.07,0.07,0.07,0.06,0.88,0.04,0.19,0.18,0.47,0.51,0.32,0.77,0.04,0.39,0.5,0.07,0.75,0.73,0.18,0.55,0.33,0.04,0.13,0.48,0.44,0.42,0.62,0.65,0.78,0.69,0.48,0.58,0.57,0.03,0,0.15,0.68,0.8,0.75,0.78,0.06,0.18,0.16,0.06
6,CathedralCitycity,0.03,0.49,0.04,0.61,0.22,0.69,0.33,0.49,0.29,0.46,0.05,1,0.32,0.4,0.34,0.34,0.53,0.4,0.45,0.31,0.28,0.33,0.23,0.28,0.27,0.22,0.25,0.04,0.35,0.49,0.53,0.19,0.38,0.5,0.08,0.2,0.59,0.47,0.64,0.64,0.62,0.61,0.57,0.58,0.53,0.47,0.37,0.03,0.4,0.05,0.33,0.48,0.52,0.6,0.58,0.73,0.73,0.77,0.36,0.67,0.68,0.55,0.54,0.42,0.72,0.46,0.62,0.66,0,0.23,0,0.54,0.05,0.15,0.88,0.19,0.23,0.25,0.26,0.26,0.45,0.54,0.58,0.56,0.74,0.86,0.28,0,0,0.74,0.33,0.25,0.41,0.54,0.05,0.13,0.16,0.51
25,Bridgewatertown,0.02,0.92,0.09,0.9,0.05,0.06,0.64,0.7,0.6,0.23,0.02,0.5,0.5,0.71,0.28,0.5,0.38,0.23,0.47,0.53,0.31,0.31,0.2,0.09,0.23,0.14,0.12,0.01,0.11,0.16,0.28,0.34,0.38,0.46,0.3,0.53,0.57,0.73,0.27,0.42,0.63,0.79,0.82,0.81,0.85,0.49,0.59,0,0.13,0.01,0.16,0.15,0.2,0.25,0.05,0.04,0.05,0.05,0.88,0.07,0.28,0.28,0.61,0.73,0.33,0.7,0.07,0.41,0.5,0.01,0.84,0.63,0.03,0.33,0.65,0.09,0.12,0.43,0.41,0.38,0.58,0.64,0.7,0.62,0.6,0.56,0.58,0,0,0.12,0.85,0.54,0.53,0.85,0.08,0.06,0.08,0.07
47,Franklincity,0.02,0.4,0.35,0.71,0.03,0.01,0.33,0.47,0.25,0.31,0,0,0.34,0.71,0.43,0.42,0.3,0.22,0.2,0.36,0.38,0.43,0.21,0.24,0.18,0.53,0.59,0.01,0.18,0.37,0.39,0.46,0.17,0.7,0.4,0.4,0.56,0.29,0.56,0.59,0.43,0.6,0.61,0.73,0.48,0.6,0.65,0.01,0.38,0,0.68,0.55,0.51,0.5,0.08,0.05,0.05,0.04,0.96,0.04,0.15,0.15,0.41,0.49,0.35,0.47,0.1,0.57,0,0.05,0.56,0.44,0.03,0.15,0.83,0.2,0.13,0.18,0.21,0.24,0.35,0.35,0.38,0.35,0.28,0.53,0.37,0,0,0.04,0.6,0.31,0.35,0.33,0.07,0.07,0.01,0.21
22,Slidellcity,0.02,0.57,0.21,0.82,0.04,0.04,0.48,0.42,0.27,0.32,0.04,1,0.38,0.64,0.18,0.5,0.42,0.2,0.49,0.36,0.28,0.3,0.16,0.15,0.26,0.49,0.42,0.02,0.26,0.23,0.32,0.37,0.32,0.47,0.26,0.44,0.36,0.31,0.45,0.42,0.56,0.71,0.71,0.78,0.62,0.42,0.47,0.01,0.16,0,0.23,0.26,0.38,0.4,0.04,0.04,0.05,0.05,0.93,0.01,0.23,0.25,0.6,0.58,0.59,0.71,0.1,0.19,0.5,0.04,0.66,0.72,0.63,0.65,0.67,0.17,0.07,0.13,0.12,0.12,0.26,0.28,0.31,0.33,0.45,0.32,0.26,0,0,0.06,0.56,0.65,0.63,0.65,0.02,0.22,0.04,0.39
6,Cudahycity,0.02,1,0.02,0,0.11,1,0.63,0.76,0.53,0.09,0.04,1,0.18,0.64,0.21,0.02,0.19,0.95,0.11,0.12,0.02,0.06,0.17,0.11,0.2,0.17,0.2,0.06,0.73,1,1,0.02,0.69,0.4,0.88,0.01,0.36,0.71,0.56,0.48,1,0.47,0.42,0.47,0.5,0.03,0,0.05,0.96,0.08,0.42,0.57,0.62,0.7,1,1,1,1,0,1,1,1,1,0.96,1,0,1,0.99,0,0.01,0.91,0,0.2,0.14,0.52,0.46,0.8,0.36,0.38,0.4,0.54,0.53,0.57,0.5,0.78,0.68,0.39,0,0,1,0.3,0.35,0.74,0.6,0,1,0.5,0.66
23,Sacocity,0.01,0.38,0.01,0.99,0.04,0.01,0.37,0.48,0.29,0.43,0,0,0.35,0.61,0.33,0.55,0.48,0.26,0.42,0.35,0.32,0.3,0.05,0,0.51,0,0.67,0.01,0.15,0.31,0.32,0.32,0.36,0.57,0.49,0.47,0.42,0.36,0.44,0.45,0.41,0.7,0.73,0.76,0.75,0.7,0.75,0,0.09,0,0.22,0.19,0.18,0.15,0.05,0.03,0.03,0.02,0.71,0.07,0.11,0.11,0.41,0.49,0.3,0.6,0.05,0.54,0.5,0.04,0.48,0.56,0.3,0.92,0.4,0.18,0.6,0.26,0.26,0.26,0.36,0.38,0.42,0.39,0.44,0.56,0.63,0,0,0.08,0.74,0.59,0.68,0.7,0.11,0.03,0.05,0.03
9,Orangetown,0,0.57,0.02,0.95,0.14,0.02,0.34,0.3,0.2,0.56,0.02,1,0.83,0.59,0.26,0.87,0.61,0.07,0.68,0.77,0.75,0.73,0.47,0,0.48,0.17,0.67,0,0.05,0.14,0.17,0.7,0.14,0.56,0.34,0.64,0.12,0.3,0.1,0.11,0.5,0.97,0.95,0.98,0.85,0.35,0.48,0,0.01,0.01,0.06,0.12,0.14,0.17,0.03,0.05,0.06,0.06,0.83,0.05,0.14,0.17,0.62,0.58,0.62,0.97,0.01,0.05,0.5,0,0.92,0.97,0.37,0.64,0.42,0.01,0.05,0.71,0.69,0.65,0.66,0.74,1,0.77,0.18,0.49,0.46,0,0,0.21,0.7,0.96,0.92,0.88,0.05,0.06,0.09,0.06
13,Moultriecity,0.01,0.47,0.88,0.3,0.01,0.03,0.47,0.46,0.31,0.56,0,0,0.08,0.32,0.34,0.23,0.64,1,0.43,0.09,0.15,0.3,0.11,0.12,0.13,0.16,0.16,0.04,0.92,0.81,0.81,0.2,0.5,0.28,0.62,0.43,0.62,0.48,0.77,0.75,0.53,0.11,0.09,0.02,0.04,0.49,0.47,0.02,0.6,0,0.11,0.65,0.62,0.52,0.01,0.04,0.03,0.03,0.96,0.02,0.39,0.34,0.46,0.41,0.55,0.38,0.28,0.5,0.5,0.03,0.62,0.42,0.3,0.59,0.5,1,0.94,0.05,0.04,0.06,0,0.05,0.08,0.1,0.67,0.43,0.6,0.01,0,0.02,0.87,0.54,0.73,0.79,0.04,0.09,0.02,0.53
13,Roswellcity,0.06,0.43,0.09,0.88,0.11,0.05,0.39,0.46,0.28,0.19,0.08,1,0.67,0.83,0.21,0.61,0.16,0.07,0.24,0.7,0.65,0.66,0.39,0.47,0.36,0.26,0.48,0.01,0.07,0.09,0.1,0.75,0.1,0.79,0.25,0.27,0.4,0.34,0.5,0.47,0.45,0.8,0.83,0.88,0.77,0.42,0.49,0.01,0.07,0.02,0.54,0.58,0.64,0.65,0.24,0.23,0.22,0.21,0.89,0.09,0.13,0.14,0.47,0.55,0.3,0.67,0.05,0.34,0.5,0.11,0.56,0.62,0.01,0.48,0.88,0.07,0.07,0.33,0.35,0.39,0.52,0.46,0.51,0.49,0.38,0.59,0.33,0,0,0.18,0.25,0.34,0.17,0.1,0.09,0.12,0.11,0.08
25,NewBedfordcity,0.14,0.4,0.08,0.81,0.02,0.12,0.4,0.48,0.32,0.57,0.16,1,0.18,0.32,0.12,0.36,0.65,0.84,0.53,0.21,0.2,0.2,0.23,0.14,0.18,0.22,0.18,0.15,0.44,1,0.9,0.14,0.84,0.29,0.65,0.34,0.49,0.48,0.55,0.55,0.47,0.39,0.44,0.39,0.44,0.46,0.46,0.09,0.42,0.14,0.17,0.22,0.26,0.29,0.26,0.28,0.3,0.31,0.31,0.67,0.23,0.21,0.41,0.5,0.39,0.31,0.13,0.53,0.5,0.16,0.72,0.3,0.64,0.54,0,0.23,0.3,0.27,0.27,0.25,0.14,0.23,0.29,0.26,0.54,0.52,0.61,0.05,0.03,0.62,0.7,0.7,0.9,0.81,0.06,0.41,0.19,0.59
47,EastRidgecity,0.02,0.27,0.01,0.98,0.07,0.01,0.34,0.44,0.28,0.58,0.03,1,0.25,0.56,0.16,0.43,0.54,0.1,0.52,0.25,0.3,0.29,0.42,0.16,0.33,0,0.19,0.01,0.19,0.3,0.41,0.24,0.26,0.53,0.4,0.32,0.58,0.24,0.64,0.64,0.28,0.61,0.62,0.8,0.54,0.55,0.68,0,0.05,0,0.1,0.07,0.26,0.51,0.01,0.01,0.03,0.05,0.95,0.03,0.07,0.07,0.29,0.31,0.28,0.55,0.05,0.55,0,0.03,0.8,0.54,0.09,0.28,0.42,0.14,0.16,0.1,0.09,0.08,0.29,0.26,0.26,0.29,0.28,0.25,0.26,0,0,0.05,0.61,0.55,0.74,0.59,0.02,0.21,0,0.12
42,Johnstowncity,0.03,0.22,0.17,0.86,0.01,0.02,0.35,0.36,0.25,0.81,0.04,1,0.05,0,0.14,0.34,0.84,0.79,0.89,0.1,0.11,0.11,0.14,0.02,0.27,0.02,0.15,0.07,0.72,0.5,0.63,0.1,1,0.03,0.36,0.53,0.53,0.47,0.49,0.54,0.36,0.35,0.39,0.33,0.54,0.17,0.18,0.03,0.41,0,0.03,0.07,0.13,0.11,0,0.01,0.01,0.01,0.9,0.04,0.18,0.14,0.24,0.3,0.25,0.36,0.05,0.57,0,0.11,0.38,0.35,0.07,0.68,0,0.54,0.63,0.01,0,0,0.03,0.06,0.05,0.06,0.49,0.2,0.49,0.03,0,0.04,0.97,0.79,0.93,0.91,0.01,0.4,0.26,0.29
42,Chestercity,0.05,0.56,1,0,0.02,0.07,0.52,0.54,0.41,0.45,0.07,1,0.15,0.33,0.13,0.17,0.62,0.97,0.52,0.16,0.13,0.21,0.21,0.11,0.21,0.13,0.14,0.09,0.67,0.46,0.67,0.1,0.86,0.25,0.4,0.69,0.73,0.81,0.65,0.71,0.67,0,0,0.12,0,0.6,0.54,0.14,1,0.01,0.17,0.21,0.33,0.33,0.02,0.03,0.04,0.03,0.87,0.06,0.56,0.48,0.54,0.55,0.53,0.42,0.27,0.42,0.5,0.1,0.5,0.42,1,0.77,0.1,0.5,0.41,0.04,0.04,0.04,0.1,0.21,0.26,0.25,0.66,0.4,0.96,0.07,0,0.06,0.79,0.7,0.86,0.79,0.01,0.72,0.72,1
48,LakeJacksoncity,0.02,0.52,0.06,0.84,0.14,0.2,0.39,0.43,0.23,0.2,0,0,0.57,0.81,0.14,0.65,0.23,0.06,0.4,0.54,0.47,0.47,0.4,0.16,0.39,0.32,0.42,0.01,0.08,0.1,0.14,0.54,0.15,0.67,0.91,0.31,0.38,0.21,0.33,0.36,0.53,0.86,0.86,0.91,0.9,0.44,0.38,0,0.03,0.01,0.73,0.61,0.57,0.58,0.27,0.2,0.17,0.16,0.81,0.07,0.18,0.19,0.56,0.61,0.46,0.63,0.14,0.33,0.5,0.04,0.62,0.6,0.34,0.35,0.67,0.22,0.16,0.14,0.15,0.16,0.3,0.3,0.32,0.3,0.09,0.18,0.19,0,0,0.15,0.61,0.46,0.62,0.69,0.04,0.14,0,0.03
5,FortSmithcity,0.1,0.34,0.15,0.79,0.25,0.02,0.4,0.46,0.29,0.48,0.12,1,0.2,0.52,0.26,0.38,0.51,0.24,0.34,0.24,0.27,0.28,0.19,0.17,0.21,0.25,0.27,0.09,0.36,0.33,0.46,0.26,0.33,0.48,0.65,0.35,0.65,0.28,0.62,0.66,0.42,0.62,0.63,0.66,0.67,0.58,0.54,0.03,0.16,0.02,0.37,0.48,0.63,0.84,0.11,0.12,0.15,0.18,0.91,0.09,0.19,0.17,0.35,0.41,0.3,0.53,0.15,0.59,0,0.18,0.57,0.5,0.09,0.41,0.52,0.6,0.23,0.07,0.07,0.09,0.14,0.15,0.16,0.15,0.34,0.2,0.35,0.01,0.01,0.12,0.58,0.48,0.6,0.53,0.13,0.13,0,0.29
6,Hemetcity,0.04,0.14,0.01,0.87,0.07,0.28,0.17,0.23,0.14,1,0.06,1,0.14,0,0.13,0.55,1,0.52,1,0.18,0.24,0.25,0.22,0.24,0.18,0.21,0.26,0.04,0.37,0.39,0.57,0.13,0.66,0,0.24,0.4,0.56,0.13,0.54,0.58,0.12,0.38,0.4,0.38,0.4,0.22,0.2,0.02,0.21,0.02,0.39,0.48,0.48,0.49,0.27,0.3,0.27,0.25,0.77,0.22,0.15,0.12,0.14,0.04,0.36,0.46,0.22,0.97,0,0.12,0.51,0.54,0.05,0.31,0.77,0.21,0.1,0.2,0.19,0.19,0.37,0.38,0.43,0.38,0.78,0.73,0.18,0.03,0,0.29,0.28,0.27,0.41,0.65,0.05,0.17,0.02,0.38
4,ParadiseValleytown,0,0.46,0.01,0.97,0.09,0.04,0.4,0.26,0.2,0.49,0.02,1,1,0.55,1,0.88,0.42,0.09,0.46,1,1,1,1,0.81,0.71,0.24,1,0,0.07,0.04,0.04,0.97,0.16,0.38,0.2,0.64,0.24,0.21,0.2,0.22,0.37,0.97,0.95,0.97,0.91,0.25,0,0,0.02,0,0.45,0.45,0.51,0.46,0.19,0.17,0.17,0.15,0.89,0.06,0.16,0.19,0.51,0.48,0.45,0.99,0.01,0,1,0.02,0.63,0.99,0.09,0.47,0.67,0,0,0.85,1,1,0.78,1,1,1,0.46,0.44,0.22,0,0,0.18,0.13,0.73,0.76,0.55,0.04,0.06,0.03,0.06
6,Oaklandcity,0.58,0.4,0.86,0,0.91,0.26,0.36,0.48,0.31,0.37,0.59,1,0.26,0.41,0.19,0.36,0.39,0.88,0.42,0.26,0.33,0.61,0.29,0.23,0.24,0.25,0.3,0.63,0.5,0.41,0.44,0.43,0.63,0.4,0.22,0.58,0.73,0.72,0.78,0.79,0.6,0.18,0.23,0.29,0.23,0.36,0.33,0.61,0.84,0.49,0.45,0.53,0.63,0.71,0.62,0.64,0.69,0.72,0.53,0.56,0.58,0.42,0.41,0.48,0.42,0.27,0.56,0.79,0,0.54,0.74,0.27,0.8,0.4,0.17,0.29,0.49,0.33,0.45,0.6,0.4,0.44,0.53,0.43,0.74,0.71,0.37,0.25,0.69,0.59,0.43,0.49,0.68,0.69,0.16,0.56,1,1
6,Reedleycity,0.01,0.84,0.01,0.38,0.37,1,0.57,0.63,0.46,0.35,0,0,0.21,0.54,0.77,0.31,0.48,0.71,0.33,0.17,0.12,0.17,0.08,0.06,0.27,0.16,0.2,0.03,0.59,1,0.82,0.15,1,0.35,0.22,0.33,0.24,0.52,0.37,0.31,0.86,0.59,0.55,0.52,0.58,0.48,0.46,0.02,0.45,0.03,0.59,0.67,0.65,0.64,1,1,1,0.93,0.09,1,0.93,0.96,0.88,0.76,0.99,0.42,0.95,0.59,0,0.01,0.9,0.48,0.16,0.4,0.65,0.41,0.34,0.16,0.14,0.14,0.26,0.29,0.29,0.3,0.65,0.51,0.12,0,0,0.85,0.49,0.43,0.67,0.71,0.01,0.34,0.05,0.3
6,Auburncity,0,0.26,0.01,0.95,0.09,0.08,0.28,0.32,0.19,0.64,0,0,0.35,0.21,0.44,0.57,0.63,0.48,0.72,0.42,0.45,0.43,0.42,0.31,0.33,0.1,0.43,0.01,0.21,0.17,0.24,0.42,0.22,0.39,0.2,0.5,0.68,0.25,0.73,0.74,0.29,0.57,0.63,0.77,0.61,0.41,0.6,0,0.16,0,0,0,0,0.05,0,0,0,0.01,0.9,0.09,0.11,0.1,0.27,0.36,0.22,0.47,0.11,0.58,0,0.01,0.86,0.44,0.12,0.11,0.65,0.06,0.36,0.38,0.42,0.47,0.41,0.43,0.51,0.43,0.79,0.63,0.22,0,0,0.13,0.6,0.35,0.48,0.83,0.02,0.14,0.02,0.16
6,ArroyoGrandecity,0.01,0.36,0.01,0.89,0.22,0.17,0.31,0.32,0.18,0.67,0,0,0.38,0.33,0.46,0.62,0.69,0.33,0.77,0.39,0.39,0.38,0.38,0.23,0.38,0.26,0.37,0.01,0.21,0.14,0.26,0.3,0.3,0.4,0.15,0.33,0.45,0.23,0.53,0.52,0.37,0.69,0.7,0.71,0.63,0.55,0.58,0,0.15,0.01,0.16,0.26,0.31,0.3,0.07,0.1,0.11,0.1,0.84,0.12,0.19,0.18,0.39,0.37,0.45,0.61,0.18,0.47,0.5,0.02,0.79,0.62,0.02,0.36,0.71,0.05,0.22,0.51,0.54,0.59,0.5,0.48,0.59,0.46,0.8,0.84,0.08,0,0,0.18,0.56,0.45,0.56,0.83,0.01,0.21,0.04,0.29
